label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,045_neg_Cohort_1_1,046_neg_Cohort_1_2,047_neg_Cohort_1_3,048_neg_Cohort_1_4,049_neg_Cohort_1_5,053_neg_Cohort_2_1,054_neg_Cohort_2_2,055_neg_Cohort_2_3,056_neg_Cohort_2_4,057_neg_Cohort_2_5,058_neg_Cohort_2_6,061_neg_Cohort_3_1,062_neg_Cohort_3_2,063_neg_Cohort_3_3,064_neg_Cohort_3_4,065_neg_Cohort_3_5,066_neg_Cohort_3_6,069_neg_Cohort_4_1,070_neg_Cohort_4_2,071_neg_Cohort_4_3,072_neg_Cohort_4_4,073_neg_Cohort_4_5,074_neg_Cohort_4_6,077_neg_Cohort_5_1,078_neg_Cohort_5_2,079_neg_Cohort_5_3
g,853,853,3,161.026367,2.78,0.689516,,"1,2-Dihydroxy-5-(methylthio)pent-1-en-3-one",C15606,C6H10O3S,-1,8.812562,161.026367,9920.35,5002.43,9331.55,14384.28,6330.73,13265.87,15401.02,13090.01,13969.38,10111.35,6148.18,15716.16,18361.6,14620.68,12874.85,16123.63,6308.78,16412.23,8023.19,8619.88,10896.39,13811.85,14185.25,21607.12,13663.4,20073.79
g,854,854,26,160.061234,2.384,0.840381,,O-Acetyl-L-homoserine,C01077,C6H11NO4,-1,1.906615,160.061234,400711.94,562962.62,748128.5,555676.81,759493.62,593470.88,573987.44,785329.56,679176.06,738749.38,530128.69,714626.25,599546.44,619750.38,701928.25,934022.44,732156.62,431315.75,430291.69,485482.19,420181.31,461419.88,510843.31,334666,439381.53,404541.97
g,855,855,11,160.06131,4.179,0.838871,,O-Acetyl-L-homoserine,C01077,C6H11NO4,-1,1.429961,160.06131,187291.64,170843.62,208410.47,156993.7,198420.48,187685.47,173974.84,199941.39,205423.73,201810.62,146860.59,251309.48,267117.91,235435.91,221531.33,314652.47,208540.25,340992.88,328924.47,305992.28,286086.81,291321.94,242997.14,201373.84,250732.58,288329.84
g,859,859,18,159.077255,4.466,0.840404,,N(gamma)-Acetyldiaminobutyrate,C06442,C6H12N2O3,-1,1.630648,159.077255,94330.66,104957.02,116736.12,114658.76,126958.76,150394.95,99388.25,110437.35,122340.23,93630.2,127032.26,109304.09,95773.14,123398.2,132129.91,168165.22,87545.78,73402.12,78367.09,55632.16,81967.48,55036.25,72067.74,75875.83,62655.21,81183.47
g,864,864,18,159.077255,4.466,0.840404,,"N(alpha)-Acetyl-L-2,4-diaminobutyrate",C19929,C6H12N2O3,-1,1.630648,159.077255,94330.66,104957.02,116736.12,114658.76,126958.76,150394.95,99388.25,110437.35,122340.23,93630.2,127032.26,109304.09,95773.14,123398.2,132129.91,168165.22,87545.78,73402.12,78367.09,55632.16,81967.48,55036.25,72067.74,75875.83,62655.21,81183.47
g,869,869,28,159.029602,4.706,0.840572,,"3D-3,5/4-Trihydroxycyclohexane-1,2-dione",C04287,C6H8O5,-1,1.823035,159.029602,469474.56,532956.06,527459.75,528278.81,555970.06,539298.94,364722.88,447296.5,627426.56,562633.62,441361.34,1067786.12,887535.5,1040082.25,1282206.88,1245302.62,964829.44,1280779.25,1052740.88,1079487,1200179.5,1049418.38,1265229,690924.62,736666.25,1250639.5
g,875,875,3,157.036469,2.001,0.648939,,(S)-Allantoin,C02350,C4H6N4O3,-1,1.554672,157.036469,1145271.38,853712.5,1158176,1015268.81,876186,1286086.38,1132550,1153797.5,1103988.75,1174098.25,1149727.88,1345342.38,1301223.12,984906.69,1477186.62,1293156,1355963.12,1133212.62,1316634,1031826.31,1167065.25,1079562,904797.25,990404.56,865174.38,972725.5
g,879,879,16,157.025284,2.938,0.836238,,(S)-Dihydroorotate,C00337,C5H6N2O4,-1,1.263262,157.025284,128082.12,125664.14,217643.77,139653.67,239860.97,157557.55,171442.02,178915.64,153869,209025.66,135508.91,131281.86,96864.66,163904.33,131187.83,278567.97,123953.99,54869.17,96069.72,118446.74,49821.9,87139.12,91573.48,80744.95,93984.13,83206.95
g,880,880,20,157.025299,5.137,0.81779,,(S)-Dihydroorotate,C00337,C5H6N2O4,-1,1.166088,157.025299,98088.8,75883.59,64716.83,71784.55,114085.51,69902.32,51141.47,95776.45,67640.9,101331.45,77147.45,121492.39,111559.26,92589.22,113670.73,124062.46,102252.47,65922.41,59861.45,42308.52,87111.75,28338.75,50235.57,51320.32,48726.76,69295
g,881,881,17,157.025269,3.243,0.831235,,(S)-Dihydroorotate,C00337,C5H6N2O4,-1,1.360435,157.025269,28970,24026.36,50195.03,23140.97,40471.85,20718.87,47276.95,58896.13,24708.89,51523.91,40142.17,5815.36,20796.79,33019.48,28800.31,69082.18,39830.23,9709.34,34658.73,48788.32,23318.19,24525.18,11136.78,6620.75,40363.32,12981.19
g,892,892,27,152.002106,3.425,0.839025,,3-Sulfino-L-alanine,C00606,C3H7NO4S,-1,1.305008,152.002106,247679.95,228428.66,264583.56,157724.34,264344.12,249605.42,369517.47,354234.66,293212.19,144811.7,233687.62,372156.81,357558.38,323513.72,321126.78,199731.78,326174.34,713252.62,918002.81,763789.25,946275.06,1524984.5,852311.12,656249.88,755526.06,656563.81
g,893,893,7,152.00209,1.833,0.83648,,3-Sulfino-L-alanine,C00606,C3H7NO4S,-1,1.405393,152.00209,14032.2,16141.51,19154.52,15401.43,31204.9,25789.51,19481.66,22079.67,21315.25,29686.59,13018.6,18684.21,37767.28,24682.4,36985.78,51648.46,23794.14,29765.01,47045.99,39718.43,40088.58,55655.02,35808.48,30398.42,28942.66,32307.95
g,894,894,13,179.038345,4.702,0.841866,,5-Methylthio-D-ribose,C03089,C6H12O4S,-1,0.085226,179.038345,89262.93,74014.71,190911.78,155336.94,155570.39,115187.66,91470.45,102092.76,163090.72,166979.75,173358.59,268709.28,248559.44,416048.31,372223.94,407972.47,324355,265636.22,253851.19,303146.72,140870.64,255771.28,92142.05,133257.14,257081.42,146180.83
g,896,896,28,188.056122,3.39,0.841573,,N-Acetyl-L-glutamate,C00624,C7H11NO5,-1,1.703928,188.056122,2371815,3149048.5,2550387,3195792.25,4078765.75,4361641.5,4126694,3880405.25,5017532,4606806,4300938,4342110.5,3932362.5,4301267.5,4330683.5,5338777,3516406.25,1624398.25,1654809.38,1735047.88,1783553.12,2235871,1808235,1624434.62,1803745,2154126.25
g,898,898,25,184.985168,5.876,0.837808,,2-Phospho-D-glycerate,C00631,C3H7O7P,-1,2.722049,184.985168,661983,545272.81,503453.94,549960.75,1459364.5,1062438.75,658908.88,767602.56,435688.78,1064484,701480.06,544691.25,339190.28,476851.5,262056.97,799361.12,1086440.5,1119887.75,1081006,891165.5,181712.73,282876.34,846457.69,1058362.38,743328.94,349175.44
g,899,899,7,184.985184,6.149,0.831565,,2-Phospho-D-glycerate,C00631,C3H7O7P,-1,2.639563,184.985184,39461.2,42223.81,56498.33,51549.46,100426.01,17479.98,17397.31,58481.23,48372.22,22757.57,44331.57,37838.5,29268.22,72424.2,40484.44,25113.92,28527.18,23855.44,41342.53,41718.3,71328.42,38593.63,37773.61,164953.81,239471.19,185458.38
g,904,904,25,184.985168,5.876,0.837808,,3-Phospho-D-glycerate,C00197,C3H7O7P,-1,2.722049,184.985168,661983,545272.81,503453.94,549960.75,1459364.5,1062438.75,658908.88,767602.56,435688.78,1064484,701480.06,544691.25,339190.28,476851.5,262056.97,799361.12,1086440.5,1119887.75,1081006,891165.5,181712.73,282876.34,846457.69,1058362.38,743328.94,349175.44
g,905,905,7,184.985184,6.149,0.831565,,3-Phospho-D-glycerate,C00197,C3H7O7P,-1,2.639563,184.985184,39461.2,42223.81,56498.33,51549.46,100426.01,17479.98,17397.31,58481.23,48372.22,22757.57,44331.57,37838.5,29268.22,72424.2,40484.44,25113.92,28527.18,23855.44,41342.53,41718.3,71328.42,38593.63,37773.61,164953.81,239471.19,185458.38
g,910,910,9,184.001312,4.968,0.840918,,O-Phospho-L-serine,C01005,C3H8NO6P,-1,1.824404,184.001312,19357.34,15024.33,18169.01,20369.65,29343.13,27776.57,24399.31,22938.71,19086,18015.98,19400.24,50304.58,62600.09,47993.55,67960.13,81667.27,47358.05,86289.24,71007.25,83675.76,70854.45,71498.67,69939.41,58050,35667.54,58248.71
g,912,912,2,183.015579,2.251,0.84057,,5-Hydroxyisourate,C11821,C5H4N4O4,-1,2.167726,183.015579,5186.57,6570.91,5516.24,3432.69,6801.59,11757.55,8091.48,5950.86,11323.36,4747.18,5439.19,11369.08,7048.36,11887.5,9633.07,12061.28,6592.64,13809.62,10014.63,15366.78,13041.54,10868.29,15602.12,41868.72,39024.68,44265.28
g,913,913,22,180.066315,2.649,0.655673,,L-Tyrosine,C00082,C9H11NO3,-1,1.694794,180.066315,13927213,9199865,13021888,14379136,34293496,11044346,7467126.5,9122095,13860749,11444228,8565189,9946976,10129722,10382399,10666877,22094710,9227402,10528970,13851852,13644186,11842902,11549717,11005610,6860908.5,7216425,9304048
g,915,915,29,179.055725,4.706,0.841738,,myo-Inositol,C00137,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,922,922,29,179.055725,4.706,0.841738,,alpha-D-Galactose,C00984,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,929,929,29,179.055725,4.706,0.841738,,alpha-D-Glucose,C00267,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,936,936,29,179.055725,4.706,0.841738,,beta-D-Glucose,C00221,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,943,943,29,179.055725,4.706,0.841738,,D-Mannose,C00159,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,950,950,29,179.055725,4.706,0.841738,,D-Glucose,C00031,C6H12O6,-1,2.130448,179.055725,92487400,81192896,95484984,91925032,105792384,93055728,86456424,90987592,102544392,103228304,88119808,202245376,185909696,195596912,215076800,248457248,198036160,238044640,243597664,225760672,223337984,218444496,214980688,169201840,181396224,204176592
g,957,957,14,178.071838,4.749,0.840528,,7-Aminomethyl-7-carbaguanine,C16675,C7H9N5O,-1,8.997259,178.071838,108801.68,392569.81,202750.95,388529.41,324541.38,76479.74,119310.59,107436.76,94593.72,190359.17,152749.09,91479.24,132148.06,193262.08,80192.83,161424.95,65072.44,0,0,2553.44,17527.42,0,0,0,13893.06,3352.07
g,958,958,14,178.071716,4.748,0.840515,,D-Glucosamine,C00329,C6H13NO5,-1,2.142221,178.071716,113334.29,393479.56,202750.55,389688.75,330421.41,78983.05,126678.2,114919.84,94592.66,195657.62,154521.22,101950.65,135682.81,201326.25,82907.05,166737.88,65076.77,0,0,2553.29,23731.51,0,0,0,15980.06,3345.55
g,960,960,22,177.040131,4.709,0.839735,,5-Deoxy-D-glucuronate,C16737,C6H10O6,-1,1.896139,177.040131,301051.12,262161.53,319435.19,244900.2,285775.31,339235.41,255214.8,281657.59,329271,354812.22,233499.33,697515.12,499392.81,678321.69,555473,752893.12,640250.88,551813.56,492623.62,571488.44,347156.69,579981,576259.31,433720.41,383424.47,450130.25
g,961,961,22,177.0401,2.71,0.839404,,5-Deoxy-D-glucuronate,C16737,C6H10O6,-1,2.068516,177.0401,65887.28,80158.5,118778.08,118520.05,183432.19,105888.41,91521.56,129246.41,102831.23,136131.16,77720.89,117746.2,106085.86,98804.88,105331.31,186069.52,97975.55,82502.49,103585.11,86523.1,80381.16,133127.94,100245.26,136882.75,174265,188776.77
g,963,963,22,177.040131,4.709,0.839735,,2-Deoxy-5-keto-D-gluconic acid,C06892,C6H10O6,-1,1.896139,177.040131,301051.12,262161.53,319435.19,244900.2,285775.31,339235.41,255214.8,281657.59,329271,354812.22,233499.33,697515.12,499392.81,678321.69,555473,752893.12,640250.88,551813.56,492623.62,571488.44,347156.69,579981,576259.31,433720.41,383424.47,450130.25
g,964,964,22,177.0401,2.71,0.839404,,2-Deoxy-5-keto-D-gluconic acid,C06892,C6H10O6,-1,2.068516,177.0401,65887.28,80158.5,118778.08,118520.05,183432.19,105888.41,91521.56,129246.41,102831.23,136131.16,77720.89,117746.2,106085.86,98804.88,105331.31,186069.52,97975.55,82502.49,103585.11,86523.1,80381.16,133127.94,100245.26,136882.75,174265,188776.77
g,966,966,22,177.040131,4.709,0.839735,,"2,4,6/3,5-Pentahydroxycyclohexanone",C00691,C6H10O6,-1,1.896139,177.040131,301051.12,262161.53,319435.19,244900.2,285775.31,339235.41,255214.8,281657.59,329271,354812.22,233499.33,697515.12,499392.81,678321.69,555473,752893.12,640250.88,551813.56,492623.62,571488.44,347156.69,579981,576259.31,433720.41,383424.47,450130.25
g,967,967,22,177.0401,2.71,0.839404,,"2,4,6/3,5-Pentahydroxycyclohexanone",C00691,C6H10O6,-1,2.068516,177.0401,65887.28,80158.5,118778.08,118520.05,183432.19,105888.41,91521.56,129246.41,102831.23,136131.16,77720.89,117746.2,106085.86,98804.88,105331.31,186069.52,97975.55,82502.49,103585.11,86523.1,80381.16,133127.94,100245.26,136882.75,174265,188776.77
g,969,969,22,177.040131,4.709,0.839735,,2-Dehydro-3-deoxy-D-gluconate,C00204,C6H10O6,-1,1.896139,177.040131,301051.12,262161.53,319435.19,244900.2,285775.31,339235.41,255214.8,281657.59,329271,354812.22,233499.33,697515.12,499392.81,678321.69,555473,752893.12,640250.88,551813.56,492623.62,571488.44,347156.69,579981,576259.31,433720.41,383424.47,450130.25
g,970,970,22,177.0401,2.71,0.839404,,2-Dehydro-3-deoxy-D-gluconate,C00204,C6H10O6,-1,2.068516,177.0401,65887.28,80158.5,118778.08,118520.05,183432.19,105888.41,91521.56,129246.41,102831.23,136131.16,77720.89,117746.2,106085.86,98804.88,105331.31,186069.52,97975.55,82502.49,103585.11,86523.1,80381.16,133127.94,100245.26,136882.75,174265,188776.77
g,972,972,22,177.040131,4.709,0.839735,,"D-Glucono-1,5-lactone",C00198,C6H10O6,-1,1.896139,177.040131,301051.12,262161.53,319435.19,244900.2,285775.31,339235.41,255214.8,281657.59,329271,354812.22,233499.33,697515.12,499392.81,678321.69,555473,752893.12,640250.88,551813.56,492623.62,571488.44,347156.69,579981,576259.31,433720.41,383424.47,450130.25
g,973,973,22,177.0401,2.71,0.839404,,"D-Glucono-1,5-lactone",C00198,C6H10O6,-1,2.068516,177.0401,65887.28,80158.5,118778.08,118520.05,183432.19,105888.41,91521.56,129246.41,102831.23,136131.16,77720.89,117746.2,106085.86,98804.88,105331.31,186069.52,97975.55,82502.49,103585.11,86523.1,80381.16,133127.94,100245.26,136882.75,174265,188776.77
g,975,975,8,177.03363,3.944,0.834444,,Cys-Gly,C01419,C5H10N2O3S,-1,1.723826,177.03363,2150811.5,1893974.38,2267116.25,2159530.25,2373632,3381560.25,3206571.25,3375515.25,3964275,3546305.25,3515215.5,4488762,4128320.5,5156671.5,5174985.5,5174372,4912620,2311742.5,2263977.5,2135834.75,2119726.25,1904836.5,2157424.75,285911,373494.28,558882.88
g,986,986,3,175.046906,3.142,0.611167,,Allantoate,C00499,C4H8N4O4,-1,2.179238,175.046906,63125.78,94498.22,71997.45,84346.39,129074.05,61300,61553.27,48877.45,67280.46,69227.72,60441.37,77239.8,88041.05,81688.34,77981.2,98767.48,78512.82,168172.39,179550.06,203592.67,188571,197852.14,143108.55,196636.98,237879.64,280740.84
g,987,987,22,175.037338,3.581,0.840283,,N-Carbamoyl-L-aspartate,C00438,C5H8N2O5,-1,7.409886,175.037338,19678.11,30488.22,30828.5,25794.54,32993.01,35247.87,29456.3,27891.52,39601.95,32560.7,30387.98,39149.88,35165.52,31389.11,34731.75,39308.71,35313.52,42851.78,38130.2,42265.11,53037.68,39374.84,55649.85,30043.24,30906.71,32953.95
g,988,988,24,127.051163,3.841,0.804154,,"(R)-5,6-Dihydrothymine",C21028,C5H8N2O2,-1,1.080895,127.051163,5898293,6334563,4977130,4806631.5,7183502,3966945.75,3856790,4602046.5,4547895,4933247.5,4379081.5,1885071.12,3686379.5,4419458,3571895,3852636.5,3591956.75,2479546,1429211,2259090,2283834,2425434.75,2881425.75,2217839,1442761.25,2212163.75
g,989,989,0,127.051117,3.75,0.22015,,"(R)-5,6-Dihydrothymine",C21028,C5H8N2O2,-1,1.441193,127.051117,1576441.75,830175.88,2270563.75,1806562.88,1100792.25,1139773.75,745778.88,1347907.62,1246961,1011877.44,766581.06,1116165.5,1106504.25,1247195.25,1419842.38,1966444.38,769872.44,487146.88,1333656.62,899909.5,517666.84,1367530.75,1863795.25,1107280.38,756450.94,1400326.5
g,990,990,17,145.050339,3.234,0.809121,,(S)-2-Aceto-2-hydroxybutanoate,C06006,C6H10O4,-1,1.99873,145.050339,59267.27,61901.87,22731.28,73031.88,109692.39,64034.76,25816.21,16756.03,111785.97,31897.76,49697.67,133333.3,161160.03,144870.66,113829.6,32899.08,79098.06,62385.35,30573.48,46501.2,80048.02,78890.45,124007.4,99162.81,30339.38,115659.38
g,991,991,3,145.050323,3.949,0.758317,,(S)-2-Aceto-2-hydroxybutanoate,C06006,C6H10O4,-1,2.103926,145.050323,46826.65,22419.52,27198.43,43595.44,25682.68,37662.6,47096.7,22225.1,37360.79,58660,54793.48,65148.66,46008.78,106562.95,68220.35,62787.78,75698.23,24306.28,27902.97,19292.62,39110.16,8061.68,31504.1,0,2574.92,3656.79
g,992,992,1,103.039955,3.499,0.752202,,(S)-3-Hydroxyisobutyrate,C06001,C4H8O3,-1,1.110645,103.039955,26946.84,27308.42,9184.81,43838.79,59138.79,7935.49,40941.77,60009.66,27999.36,33931.51,51480.21,43333.25,15609.53,29297.11,54606.26,44200.62,47575.38,3733.44,10673.6,19730.81,7084.85,23347.8,20193.73,44619.75,25158.51,10455.64
g,993,993,0,133.025085,3.8,0.284722,,(S)-Ureidoglycolate,C00603,C3H6N2O4,-1,2.98235,133.025085,828.57,0,0,0,876.48,3300.5,3381.87,2820.03,5703.14,4437.94,6634.2,7819.11,13950.86,11389.44,8801.16,11255.98,11448.34,7065.03,8668.24,6784.33,2442.79,7360.32,13125.01,10540.39,7022.08,8459.81
g,994,994,2,337.05542,4.739,0.810379,,1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide,C04677,C9H15N4O8P,-1,0.181083,337.05542,223528.25,110950.98,47432.38,94877.68,168712.7,0,0,0,0,0,0,0,0,0,0,2504.37,0,0,0,0,0,0,0,0,0,0
g,995,995,29,100.040367,3.937,0.816609,,1-Aminocyclopropane-1-carboxylate,C01234,C4H7NO2,-1,0.381316,100.040367,167579.73,187222.17,223124.33,215085.38,267018.66,109224.97,150735.48,107723.85,197586.11,153825.91,211153.61,215756.83,108769.12,234626.52,206935.5,199377.52,164891.36,338521.78,443453.94,409495.91,520536.5,404921.78,415954.97,190605.98,217710.59,208771.44
g,996,996,5,338.988251,7.876,0.599792,,"1D-myo-Inositol 1,4-bisphosphate",C01220,C6H14O12P2,-1,1.530431,338.988251,777794.94,704940.5,989145.12,1084137,1259563.62,518881.84,284140.62,227491.47,710744,869154,594992,717919.25,461565.38,715009.25,1175786.88,1376988,676738.62,395381.53,327718.44,177701.06,404425.69,596633.31,397212.81,203544.58,275430.06,421322.84
g,997,997,0,338.988251,7.955,0.150827,,"1D-myo-Inositol 1,4-bisphosphate",C01220,C6H14O12P2,-1,1.530431,338.988251,1252337.25,1220904,1533560.88,1625245,1805049.62,1365872.38,1074323.12,878877.81,1498759.88,1726884.5,1463759,1290412.62,1170683.88,1387979.75,1771610.25,1924425,1607494.38,1078147,1232577.12,1015309.56,1347745.88,1663032.75,1355875.62,873197.44,1160664.62,1223461.75
g,998,998,1,312.057587,2.822,0.646522,,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,C04640,C8H16N3O8P,-1,8.508066,312.057587,24912.62,33551.73,29982.8,24197.07,11937.74,5647.22,11553.58,11778.1,4907.04,2823.92,7809.46,2246.83,2529.86,5190.64,5199.66,1946.87,847.39,4082.41,2003.37,1998.98,2190.07,0,1090.64,10920.4,11412.05,6343.01
g,999,999,0,312.057648,2.966,0.289386,,2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine,C04640,C8H16N3O8P,-1,8.312479,312.057648,27117.43,29066.87,21728.59,26135.55,11157.56,28354.69,25851.37,21235.99,22127.12,12747.89,33995.62,24286.57,22476.14,27849.02,20986.88,11559.53,32873.72,21697.83,21619.39,19516.71,12301.06,14604.63,16882.82,26032.4,20119.45,28558.83
g,1000,1000,2,177.040054,3.12,0.715277,,2-Dehydro-3-deoxy-D-gluconate,C00204,C6H10O6,-1,2.32708,177.040054,48590.79,54502.61,46524.99,60010.04,105173.91,30749.74,26508.45,29824.49,44307.46,38495.47,21594.06,24251.82,21485.14,26414.04,22460,39256.03,20590.38,28416.7,37773.73,34971.55,39416.38,41989.92,30313.16,23747.58,38586.69,50289.72
g,1001,1001,0,177.040039,3.039,0.047988,,2-Dehydro-3-deoxy-D-gluconate,C00204,C6H10O6,-1,2.413268,177.040039,3515.24,4202.11,1720.23,1669.53,4932.3,2852.37,7422.7,5896.48,4767.02,3833.43,2593.7,4563.56,3638.38,10678.84,5215.82,11631.63,5069.37,26005.9,26008.79,23294.22,25495.07,32974.34,26034.18,18877.68,21490.14,22379.9
g,1002,1002,2,177.040039,3.12,0.710066,,2-Deoxy-5-keto-D-gluconic acid,C06892,C6H10O6,-1,2.413268,177.040039,48590.79,54502.61,46524.99,63701.16,108740.7,32519.64,26508.45,32105.49,44307.46,38495.47,21594.06,24251.82,21485.14,26414.04,22460,39256.03,20590.38,29331.05,37773.73,34971.55,39416.38,41989.92,30313.16,23618.49,38586.69,50289.72
g,1003,1003,0,177.04007,3.039,0.047026,,2-Deoxy-5-keto-D-gluconic acid,C06892,C6H10O6,-1,2.240892,177.04007,3616.69,4316.85,1847.57,1829.1,5235.91,2980.69,5990.99,4463.26,4767.02,4001.33,1289.27,4705.87,3768.48,9476.33,5215.82,11788.46,5176.5,26005.9,26008.79,23294.22,25637.05,31478.04,24948.17,19052.32,21700.46,22379.9
g,1004,1004,1,129.019043,4.697,0.661564,,2-Methylmaleate,C02226,C5H6O4,-1,2.247082,129.019043,82555.48,93559,81031.1,39230.69,32478.63,47535.98,9763.14,48923.44,78745.41,30731.11,50045.21,76154.49,57952.65,121167.01,155802.22,151070.45,185010.11,184303.98,116749.12,50701.12,132528.55,38364.14,115344.1,32416.42,65663.16,40953.34
g,1005,1005,4,101.024391,2.509,0.795331,,2-Oxobutanoate,C00109,C4H6O3,-1,0.302081,101.024391,1551.53,28179.5,32860.58,21516.25,55225.07,29077.09,29604.8,41595.53,37276.12,30719.66,24265.75,35237.96,34785.05,54358.62,47764.05,74850.73,33210.66,134967.39,136369.56,60532.2,88481.34,104831.82,149460.08,142706.84,157311.73,133987.53
g,1006,1006,0,177.040054,3.039,0.047374,,"2,4,6/3,5-Pentahydroxycyclohexanone",C00691,C6H10O6,-1,2.32708,177.040054,2251.96,4316.85,1847.57,1829.1,5235.91,2980.69,5990.99,4463.26,4767.02,4001.33,1289.27,4705.87,3886.26,9476.33,5215.82,11788.46,5176.5,26005.9,26008.79,23294.22,23939.14,31478.04,24948.17,19052.32,21700.46,20914.16
g,1007,1007,13,177.040024,3.12,0.773806,,"2,4,6/3,5-Pentahydroxycyclohexanone",C00691,C6H10O6,-1,2.499456,177.040024,50389.27,56109.2,49597.92,65741.79,114709.38,35656.88,31382.43,33357.21,47826.01,40086.66,23454.94,27968.76,24679.14,32170.26,23507.85,40908.45,20361.2,34616.93,44321.87,42383.06,42550.22,48233.54,35781.53,28260.68,41712.61,59613.84
g,1008,1008,4,281.088806,1.713,0.782334,,2��_-O-methyl-lno,10062287,C11H14N4O5,-1,1.194259,281.088806,14707.59,12860.18,16391.21,14568.58,17038.26,13417.48,13823.12,15453.68,18609.67,11560.31,9490.27,26317.3,21415.42,23248.52,29141.44,36950.29,31732.41,50080.2,31296.58,40166.04,36262.17,30734.37,39275.34,57823.39,64958.93,72473.95
g,1009,1009,11,256.093353,2.784,0.798459,,2��_-Omethyl-Cyd,150971,C10H15N3O5,-1,2.14498,256.093353,85725.23,70715.41,145407.56,90846.58,118820.37,119183.55,113763.44,184959.86,121024.97,129213.48,125688.65,53326.6,42081.57,50455.49,39620.14,66493.28,51593.04,28450.28,22590.85,23365.16,23887.97,31060.5,23125.26,31619.86,32362.62,32828.61
g,1010,1010,0,177.040054,3.039,0.047374,,5-Deoxy-D-glucuronate,C16737,C6H10O6,-1,2.32708,177.040054,2251.96,4316.85,1847.57,1829.1,5235.91,2980.69,5990.99,4463.26,4767.02,4001.33,1289.27,4705.87,3886.26,9476.33,5215.82,11788.46,5176.5,26005.9,26008.79,23294.22,23939.14,31478.04,24948.17,19052.32,21700.46,20914.16
g,1011,1011,0,177.040039,3.12,0.216173,,5-Deoxy-D-glucuronate,C16737,C6H10O6,-1,2.413268,177.040039,47226.07,54502.61,46524.99,63701.16,108740.7,32519.64,28800.35,32105.49,44307.46,38495.47,21524.7,24251.82,21602.92,26414.04,22460,41248,20590.38,29331.05,37773.73,34971.55,37718.46,43871.61,31202.97,23618.49,38586.69,48571.5
g,1012,1012,14,297.06897,2.684,0.823565,,5'-S-Methyl-5'-thioinosine,C19787,C11H14N4O4S,-1,8.937497,297.06897,167557.92,162923.62,175073.56,181410.05,122992.58,188258.19,214820.31,197381.34,137285.56,181907.94,160541.44,142104.64,147043.66,138963.84,157995.98,143140.83,153660.95,34664.43,47597.66,44523,41598.66,60934.38,40104.07,25167.99,42362.48,31442.31
g,1013,1013,3,178.071838,2.576,0.535362,,7-Aminomethyl-7-carbaguanine,C16675,C7H9N5O,-1,8.997259,178.071838,8822.27,7184.15,13792.45,11117.33,20065.77,10527.91,11714.98,10827.35,13857.33,17913.91,6895.81,17055.14,12544,10624.24,14939.73,31519.02,12041.1,35765.16,31326.42,24533.29,30286.76,47146.04,28427.06,114456.11,114021.47,134154.97
g,1014,1014,6,101.024391,2.509,0.807046,,Acetoacetate,C00164,C4H6O3,-1,0.302081,101.024391,2729.79,31446.34,36191.55,19708.93,60270.3,33170.25,28403.93,40958.02,42425.38,29650.19,25523.34,34950.41,36653.23,55189.12,51867,78073.04,34339.48,136362.55,139669.16,65605.11,86443.56,102063.66,150233.52,142935.3,166266.2,138996.16
g,1015,1015,0,86.024834,3.845,0.168095,,Aminoacrylate,C20253,C3H5NO2,-1,0.975572,86.024834,59439.57,88441.4,37348.11,36249.21,81320.65,35916.25,30311.02,66223.74,67654,68536.23,45999.68,5333.58,47737.53,63996.61,50519.81,48371.65,41973.93,36604.54,6292.62,37236.72,27210.38,32406.75,60230.83,36856.7,17800.83,37849.72
